期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
1999M05,"690,559",-0.03,"2,418",4.68,"1,267",-2.16,"60,425",-6.82,852,3.90,"20,162",9.37,"466,797",0.30,"35,675",-3.91,"34,186",3.10,"68,777",2.11,174,-9.84,"101,170",5.41,"1,146",6.63,670,2.37,"9,724",1.42,508,7.78,"8,062",12.66,"58,693",5.62,"9,590",-0.11,"7,858",5.03,"4,920",12.25,23,-46.59,"3,923",2.03,16,-36.00,3,-62.50,48,2.13,-,--,343,28.46,"2,870",2.21,9,-75.00,312,11.43,322,-5.57,4,-42.86,678,0.29,10,-24.42,0,-96.29,9,-59.66,-,--,101,9.36,412,8.46,14,137.84,57,-40.69,75,25.76,0,-58.13,"2,174",13.11,9,0.00,1,-75.00,81,9.46,-,--,133,79.73,"1,639",11.27,18,-48.57,120,31.87,173,8.12,6,--,274,8.49,1,9.99,0,-73.68,9,-2.84,-,--,58,121.44,170,0.60,1,-93.92,16,-10.87,19,44.43,0,--
1999M06,"692,374",0.11,"2,425",4.03,"1,276",0.31,"60,371",-6.64,856,7.54,"20,388",10.18,"468,215",0.47,"35,615",-3.96,"34,342",2.97,"68,886",1.88,170,-54.91,"101,828",5.45,"1,158",6.42,673,4.00,"9,764",1.79,508,6.23,"8,162",12.86,"59,082",5.67,"9,592",0.03,"7,905",5.02,"4,983",10.91,23,-80.38,"4,035",0.30,16,-54.29,13,85.71,55,48.65,5,25.00,351,59.55,"3,040",6.63,3,-87.50,260,-16.93,292,-45.11,-,--,700,1.50,15,350.06,4,225.81,20,269.91,1,-5.45,101,6.22,439,11.66,5,-21.29,48,-27.15,67,-43.25,-,--,"2,455",-21.44,9,-35.71,4,-86.67,118,-44.86,1,--,136,67.90,"1,786",-23.38,63,-4.55,133,13.68,205,-24.63,4,-33.33,223,-45.50,3,176.29,1,-90.31,4,-90.92,0,--,26,-34.81,159,-27.46,3,-89.77,16,-61.09,12,-55.69,0,-97.64
1999M07,"694,376",0.17,"2,428",2.62,"1,284",1.50,"60,325",-6.63,862,7.35,"20,625",10.64,"469,566",0.54,"35,613",-3.85,"34,520",2.89,"69,153",1.85,218,-61.95,"102,668",5.81,"1,181",7.48,672,3.08,"9,772",2.00,510,6.10,"8,331",14.86,"59,580",5.97,"9,591",-0.05,"7,949",4.87,"5,083",11.27,35,-75.34,"4,093",-2.29,13,-71.11,17,"1,600.00",42,-10.64,6,-14.29,353,61.93,"2,925",-3.05,7,-46.15,286,-9.49,444,-15.43,66,-68.27,721,8.97,9,0.95,3,"1,255.00",10,-23.36,2,-25.37,106,74.49,456,3.51,2,-74.95,52,-14.05,81,20.97,13,-36.30,"2,091",-19.70,10,0.00,9,12.50,88,-18.52,-,--,116,43.21,"1,574",-20.26,9,-84.48,108,-10.00,177,-27.76,18,50.00,249,-24.89,1,184.00,4,"3,451.49",23,-39.60,-,--,29,-27.00,159,-22.53,3,-69.58,14,-25.98,15,-10.29,1,112.22
1999M08,"696,311",0.19,"2,461",3.06,"1,297",2.05,"60,295",-6.62,868,7.56,"20,843",10.66,"470,873",0.57,"35,614",-3.79,"34,689",2.86,"69,371",1.76,226,-69.29,"103,459",6.12,"1,312",18.62,670,1.45,"9,810",3.22,509,5.75,"8,459",14.92,"59,926",6.03,"9,598",0.07,"8,027",5.29,"5,149",10.71,37,-78.55,"3,923",2.35,42,27.27,22,100.00,57,35.71,9,50.00,332,32.27,"2,794",3.48,13,-7.14,285,-1.38,369,-24.23,11,-93.57,672,4.56,18,90.18,3,16.63,10,-34.70,1,-4.39,107,4.08,400,5.57,7,1.61,58,4.02,68,-2.70,2,-83.65,"1,988",-4.97,9,-18.18,9,80.00,87,11.54,3,50.00,114,96.55,"1,487",-5.65,12,-67.57,116,0.87,151,-28.10,3,-62.50,270,-23.59,4,121.44,12,749.85,9,-91.31,1,99.83,31,42.19,179,-0.43,0,-97.95,19,-16.41,15,7.69,0,-94.24
1999M09,"698,004",0.18,"2,470",2.83,"1,301",2.28,"60,275",-6.59,877,7.87,"21,061",10.86,"472,009",0.57,"35,606",-3.76,"34,844",2.87,"69,561",1.50,219,-76.78,"104,086",6.11,"1,388",24.64,674,1.30,"9,829",3.07,510,4.31,"8,563",14.99,"60,218",5.91,"9,613",0.19,"8,063",5.21,"5,227",10.59,36,-81.42,"3,427",-10.43,22,-12.00,7,16.67,38,-15.56,9,12.50,305,32.61,"2,467",-9.10,5,-50.00,241,-5.86,333,-37.41,-,--,631,-6.60,9,-4.72,6,2.53,5,-67.32,2,-83.41,107,5.74,375,-9.34,15,140.76,39,-23.34,74,13.34,-,--,"1,734",-15.46,13,18.18,3,-40.00,58,-34.83,-,--,87,27.94,"1,331",-14.90,13,-56.67,86,-20.37,143,-17.82,7,0.00,287,30.99,19,"1,205.32",2,164.46,11,-19.76,-,--,29,16.14,199,36.93,0,-91.45,15,-24.16,11,27.18,1,119.81
1999M10,"699,920",0.18,"2,468",2.49,"1,307",2.35,"60,248",-6.59,879,8.65,"21,306",11.11,"473,267",0.56,"35,585",-3.78,"35,058",2.98,"69,802",1.39,215,-80.58,"104,957",6.46,"1,567",40.96,679,2.70,"9,837",2.86,510,4.25,"8,674",15.34,"60,648",6.12,"9,613",0.10,"8,113",5.27,"5,314",11.15,36,-83.43,"4,086",10.16,15,7.14,13,62.50,31,-6.06,3,50.00,348,46.84,"2,951",10.48,3,-57.14,312,15.99,410,-12.39,-,--,762,31.07,6,98.00,3,114.23,6,-60.42,0,-15.25,121,65.72,494,32.72,0,-93.18,49,-1.48,82,36.26,-,--,"2,170",22.32,17,112.50,7,133.33,58,-9.38,1,-83.33,103,74.58,"1,693",24.30,24,14.29,98,0.00,169,10.46,4,-81.82,268,20.32,5,-30.88,1,-78.40,9,9.38,0,87.97,34,116.08,188,28.45,1,-49.36,12,-16.26,16,-24.31,0,-76.74
1999M11,"701,633",0.30,"2,489",3.62,"1,313",2.58,"60,231",-6.59,881,8.63,"21,540",11.58,"474,407",0.69,"35,573",-3.43,"35,228",3.06,"69,971",1.33,213,-83.39,"105,552",6.80,"1,633",45.80,689,4.09,"9,846",2.75,510,4.23,"8,766",17.04,"60,950",6.30,"9,641",0.47,"8,133",5.17,"5,384",11.54,35,-85.03,"3,871",9.35,32,166.67,9,50.00,35,9.38,4,33.33,327,48.64,"2,816",11.61,10,11.11,297,11.65,341,-27.29,-,--,659,19.48,8,527.33,4,220.63,7,44.77,1,-0.19,88,26.16,419,13.76,17,951.06,54,13.49,62,8.65,-,--,"2,158",-19.96,11,-38.89,3,0.00,52,8.33,2,100.00,93,3.33,"1,676",-15.91,22,-85.81,127,1.60,172,-34.60,2,-88.89,308,-27.63,3,-19.68,0,-90.47,8,-45.15,0,300.00,34,-64.43,193,-22.78,10,13.83,37,34.69,22,-8.91,0,-79.20
1999M12,"703,579",0.36,"2,509",3.98,"1,313",1.94,"60,203",-6.59,888,9.36,"21,771",11.93,"475,735",0.74,"35,560",-3.41,"35,452",3.28,"70,148",1.23,211,-85.62,"106,404",7.22,"1,759",56.90,697,4.07,"9,875",2.90,512,4.45,"8,906",17.69,"61,354",6.48,"9,659",0.46,"8,198",5.21,"5,443",14.12,35,-75.78,"4,140",12.47,36,38.46,8,14.29,44,4.76,8,700.00,366,77.67,"2,990",11.78,8,-38.46,331,26.34,349,-22.27,1,-99.53,732,17.79,16,647.84,1,-88.96,18,92.80,1,"4,400.00",118,66.92,458,15.89,13,99.61,52,-26.51,55,-3.12,0,-98.73,"2,194",3.15,16,0.00,8,166.67,72,9.09,1,--,135,121.31,"1,662",2.53,21,-40.00,107,-9.32,172,-16.91,3,-90.00,317,8.07,9,77.64,3,42.56,21,202.08,0,--,52,180.30,188,-12.25,12,264.89,15,-42.56,18,-1.07,1,-57.79
2000M01,"704,597",0.59,"2,511",3.59,"1,312",1.39,"60,150",-6.50,896,10.21,"21,926",12.31,"476,392",0.98,"35,541",-3.10,"35,622",3.86,"70,247",1.31,212,-86.91,"106,803",7.50,"1,768",56.97,694,3.37,"9,919",3.44,512,4.17,"8,966",18.35,"61,563",6.71,"9,659",0.60,"8,231",5.64,"5,490",14.18,36,-77.84,"3,685",8.00,30,3.45,12,100.00,38,-2.56,10,233.33,321,70.74,"2,658",8.27,5,-44.44,284,20.85,327,-27.01,1,-99.46,620,18.18,9,89.01,2,81.58,20,28.68,1,-43.28,93,66.38,388,13.77,1,-42.22,52,27.16,54,-12.98,1,-91.48,"2,667",-33.56,28,55.56,13,--,91,-41.67,2,0.00,166,44.35,"2,001",-31.28,24,-83.67,114,-56.65,228,-43.14,-,--,383,-29.20,11,60.17,6,--,9,-70.32,0,143.90,57,-2.16,254,-24.89,1,-92.30,24,-55.53,20,-47.15,-,--
2000M02,"705,391",2.19,"2,514",3.41,"1,313",0.31,"60,092",-1.81,898,6.52,"22,061",11.29,"476,880",2.43,"35,520",-0.89,"35,767",6.00,"70,346",1.16,212,8.72,"107,233",7.39,"1,784",57.45,697,2.23,"9,942",1.98,514,1.63,"8,967",14.08,"61,811",6.82,"9,668",0.85,"8,321",8.21,"5,529",15.62,36,49.75,"2,497",-45.14,18,38.46,2,-87.50,25,13.64,2,-93.33,230,-34.29,"1,781",-1.98,4,-42.86,204,-64.21,231,-86.62,-,--,511,-27.53,9,-15.96,3,-71.57,4,57.72,0,-97.79,62,-76.04,283,10.50,8,40.17,95,136.99,46,-56.99,-,--,"1,703",-88.44,15,150.00,1,0.00,83,-97.37,-,--,95,90.00,"1,293",-83.88,25,-97.04,59,-94.76,132,-91.37,-,--,255,-49.89,3,-44.26,0,-50.00,18,-27.54,-,--,85,"1,091.58",111,-29.64,4,-80.17,12,-92.04,22,-84.73,-,--
2000M03,"702,392",1.84,"2,501",3.48,"1,298",1.25,"59,695",-1.67,906,7.99,"22,172",11.41,"475,120",1.96,"34,785",-2.78,"35,774",5.58,"70,141",1.83,205,13.89,"107,448",7.32,"1,793",58.02,696,3.46,"9,890",1.76,514,1.59,"9,037",14.27,"61,844",6.55,"9,637",0.63,"8,486",9.50,"5,551",15.51,36,56.00,"4,176",6.58,17,54.55,10,42.86,36,-26.53,12,500.00,428,27.76,"2,935",1.10,8,-11.11,372,24.41,358,18.15,1,--,761,18.89,1,-62.45,4,468.22,13,7.84,2,45.83,141,33.15,466,18.28,2,-82.74,75,22.07,57,12.84,0,--,"7,175",58.53,30,20.00,25,-26.47,433,-20.40,4,-33.33,317,23.35,"4,695",90.08,743,976.81,365,129.56,563,-41.48,8,-46.67,922,58.59,15,385.64,5,-49.27,99,77.32,1,283.40,106,-7.00,538,67.32,43,107.27,65,206.72,49,41.76,0,-69.54
2000M04,"704,614",2.29,"2,501",3.73,"1,301",2.85,"59,663",-1.31,920,7.98,"22,439",12.46,"476,652",2.38,"34,794",-2.49,"36,066",6.10,"70,278",2.40,204,15.91,"108,167",7.55,"1,799",58.21,708,6.26,"9,879",1.72,517,1.87,"9,181",14.98,"62,216",6.64,"9,655",0.83,"8,582",9.91,"5,631",16.42,35,51.03,"4,065",-3.95,17,88.89,7,0.00,31,-45.61,15,-6.25,386,16.62,"2,906",-8.18,15,15.38,388,24.76,300,-7.12,-,--,795,1.63,9,207.62,2,-11.18,6,-32.20,3,81.25,134,15.17,454,-11.00,28,86.57,79,-3.15,81,82.16,-,--,"1,843",-63.94,17,13.33,4,-83.33,63,-79.41,1,-66.67,119,-57.50,"1,374",-61.84,6,-94.44,96,-52.00,163,-71.60,1,-80.00,280,-44.75,3,-79.33,1,-82.24,22,6.62,0,-38.65,34,-57.70,183,-39.13,10,-38.95,10,-76.24,16,-32.14,1,393.27
2000M05,"706,774",2.35,"2,515",4.01,"1,303",2.84,"59,621",-1.33,925,8.57,"22,681",12.49,"478,062",2.41,"34,794",-2.47,"36,383",6.43,"70,490",2.49,204,17.24,"108,773",7.52,"1,812",58.15,715,6.68,"9,890",1.71,518,2.05,"9,259",14.85,"62,596",6.65,"9,654",0.66,"8,642",9.97,"5,688",15.61,35,48.43,"4,474",14.05,24,50.00,8,166.67,37,-22.92,6,--,385,12.24,"3,162",10.17,14,55.56,458,46.79,380,18.01,-,--,717,5.76,14,43.27,2,453.33,6,-25.38,1,--,121,19.75,435,5.50,9,-40.21,75,31.19,56,-26.36,-,--,"2,314",6.44,10,11.11,6,500.00,79,-2.47,1,--,143,7.52,"1,752",6.89,14,-22.22,141,17.50,168,-2.89,-,--,362,32.12,2,71.36,7,"12,998.00",11,21.91,0,--,78,35.58,215,26.12,9,899.89,22,32.99,19,-0.55,-,--
2000M06,"709,247",2.44,"2,523",4.04,"1,305",2.27,"59,607",-1.27,937,9.46,"22,939",12.51,"479,685",2.45,"34,792",-2.31,"36,695",6.85,"70,764",2.73,204,20.00,"109,541",7.58,"1,839",58.78,715,6.31,"9,912",1.51,519,2.14,"9,350",14.56,"63,039",6.70,"9,671",0.82,"8,745",10.62,"5,751",15.41,35,48.94,"4,738",17.42,22,37.50,8,-38.46,60,9.09,13,160.00,403,14.81,"3,297",8.45,15,400.00,440,69.23,480,64.38,-,--,867,23.93,20,35.21,1,-61.66,13,-34.77,2,265.19,132,30.45,501,14.29,20,286.49,96,101.49,81,19.92,-,--,"2,265",-7.74,14,55.56,6,50.00,74,-37.29,1,0.00,145,6.62,"1,674",-6.27,17,-73.02,128,-3.76,206,0.49,-,--,356,59.81,0,-83.38,6,588.78,8,112.04,1,900.00,76,193.47,195,22.70,2,-23.62,31,93.15,37,214.83,-,--
2000M07,"702,041",1.10,"2,541",4.65,"1,298",1.09,"59,589",-1.22,943,9.40,"22,753",10.32,"474,522",1.06,"33,540",-5.82,"36,874",6.82,"69,981",1.20,204,-6.42,"109,454",6.61,"1,886",59.71,715,6.36,"10,038",2.72,373,-26.73,"9,472",13.69,"62,881",5.54,"9,436",-1.62,"8,867",11.55,"5,787",13.85,35,-0.27,"4,607",12.56,23,76.92,10,-41.18,41,-2.38,8,33.33,372,5.38,"3,140",7.35,23,228.57,503,75.87,487,9.68,-,--,875,21.42,9,6.57,5,90.18,112,"1,010.52",2,-2.03,96,-9.65,502,10.21,4,91.51,78,49.71,67,-17.96,-,--,"2,309",10.43,15,50.00,10,11.11,64,-27.27,2,--,161,38.79,"1,726",9.66,10,11.11,140,29.63,181,2.26,-,--,367,47.87,2,61.66,6,74.30,12,-48.30,0,--,41,41.92,250,57.14,10,203.19,25,73.68,20,37.34,-,--
2000M08,"704,113",1.12,"2,546",3.45,"1,298",0.08,"59,550",-1.24,940,8.29,"23,008",10.39,"475,742",1.03,"33,543",-5.82,"37,218",7.29,"70,268",1.29,203,-10.18,"110,119",6.44,"1,886",43.74,719,7.42,"10,083",2.78,373,-26.63,"9,623",13.77,"63,231",5.51,"9,441",-1.63,"8,927",11.21,"5,835",13.32,35,-5.50,"4,248",8.28,25,-40.48,7,-68.18,31,-45.61,1,-88.89,392,18.07,"2,867",2.61,15,15.38,460,61.40,450,21.95,-,--,758,12.86,4,-76.63,7,103.33,14,43.24,0,-81.65,165,54.21,431,7.82,7,8.33,66,13.41,64,-6.60,-,--,"2,176",9.46,20,122.22,7,-22.22,70,-19.54,4,33.33,137,20.18,"1,647",10.76,12,0.00,116,0.00,163,7.95,1,-66.67,286,6.01,4,-3.50,2,-81.37,8,-7.48,0,-60.05,39,25.42,190,5.91,2,626.29,13,-30.26,28,86.87,0,769.57
2000M09,"706,258",1.18,"2,555",3.44,"1,305",0.31,"59,510",-1.27,941,7.30,"23,212",10.21,"477,137",1.09,"33,552",-5.77,"37,466",7.52,"70,580",1.46,203,-7.31,"110,693",6.35,"1,898",36.70,720,6.78,"10,104",2.80,373,-26.81,"9,706",13.34,"63,615",5.64,"9,453",-1.66,"8,968",11.23,"5,857",12.04,35,-3.66,"4,185",22.12,23,4.55,11,57.14,36,-5.26,5,-44.44,332,8.85,"2,941",19.21,15,200.00,358,48.55,464,39.34,-,--,682,8.08,6,-33.44,1,-85.78,14,205.97,1,-38.24,117,9.29,430,14.78,6,-61.96,56,44.66,51,-31.31,-,--,"2,040",17.65,14,7.69,4,33.33,76,31.03,4,--,128,47.13,"1,546",16.15,6,-53.85,110,27.91,152,6.29,-,--,321,12.04,3,-83.82,1,-68.59,9,-16.47,1,--,59,100.16,192,-3.64,4,"1,331.27",22,51.85,31,173.75,-,--
2000M10,"707,220",1.04,"2,570",4.13,"1,308",0.08,"59,362",-1.47,941,7.05,"23,375",9.71,"477,759",0.95,"33,466",-5.95,"37,761",7.71,"70,678",1.25,194,-9.77,"111,327",6.07,"1,903",21.42,715,5.27,"10,179",3.47,374,-26.78,"9,814",13.14,"63,969",5.48,"9,441",-1.79,"9,043",11.46,"5,890",10.83,34,-5.33,"4,444",8.76,19,26.67,15,15.38,26,-16.13,6,100.00,368,5.75,"3,139",6.37,11,266.67,427,36.86,433,5.61,-,--,737,-3.20,3,-53.16,2,-17.41,25,305.90,1,159.59,126,3.91,444,-10.15,2,433.83,85,74.85,50,-39.69,-,--,"3,482",60.46,4,-76.47,12,71.43,174,200.00,6,500.00,205,99.03,"2,517",48.67,97,304.17,132,34.69,335,98.22,9,125.00,397,48.40,0,-91.09,13,857.45,16,66.27,1,71.00,63,84.94,226,20.23,15,"1,226.07",24,99.08,39,150.71,1,225.00
2000M11,"709,201",1.08,"2,577",3.54,"1,311",-0.15,"59,317",-1.52,946,7.38,"23,584",9.49,"479,116",0.99,"33,460",-5.94,"38,027",7.95,"70,863",1.27,194,-8.92,"112,043",6.15,"1,913",17.18,714,3.72,"10,341",5.02,392,-23.20,"9,918",13.14,"64,300",5.50,"9,462",-1.86,"9,100",11.90,"5,903",9.64,34,-4.76,"4,088",5.61,23,-28.12,6,-33.33,26,-25.71,5,25.00,334,2.14,"2,926",3.91,10,0.00,403,35.69,355,4.11,-,--,692,4.92,13,47.30,1,-77.48,17,143.19,1,85.53,106,21.22,413,-1.42,18,4.72,80,46.10,44,-28.17,-,--,"2,107",-2.36,16,45.45,3,0.00,71,36.54,-,--,125,34.41,"1,569",-6.38,16,-27.27,137,7.87,170,-1.16,-,--,321,4.28,4,48.61,3,"7,326.83",5,-33.49,-,--,35,3.57,205,5.74,2,-77.05,29,-21.50,37,68.02,-,--
2000M12,"705,798",0.32,"2,520",0.44,"1,307",-0.46,"59,256",-1.57,950,6.98,"23,511",7.99,"476,142",0.09,"33,423",-6.01,"38,042",7.31,"70,647",0.71,194,-8.06,"111,759",5.03,"1,942",10.37,709,1.75,"10,462",5.94,392,-23.32,"9,887",11.01,"63,918",4.18,"9,461",-2.05,"9,123",11.28,"5,864",7.74,34,-3.05,"3,939",-4.86,14,-61.11,7,-12.50,30,-31.82,4,-50.00,306,-16.39,"2,744",-8.23,2,-75.00,382,15.41,450,28.94,-,--,688,-6.09,12,-26.69,1,30.36,29,62.18,0,-82.59,109,-7.27,403,-12.20,0,-97.00,65,24.96,69,25.10,-,--,"7,342",234.64,71,343.75,11,37.50,91,26.39,-,--,379,180.74,"5,718",244.04,39,85.71,367,242.99,666,287.21,-,--,"1,357",328.01,4,-52.41,7,142.56,34,63.79,-,--,196,275.24,922,390.56,3,-79.19,52,258.96,138,679.81,-,--
2001M01,"706,624",0.29,"2,525",0.56,"1,311",-0.08,"59,215",-1.55,950,6.03,"23,576",7.53,"476,511",0.02,"33,414",-5.98,"38,216",7.28,"70,906",0.94,194,-8.49,"112,101",4.96,"1,949",10.25,716,3.20,"10,459",5.45,392,-23.50,"9,932",10.78,"64,109",4.14,"9,465",-2.01,"9,156",11.23,"5,923",7.88,34,-6.29,"3,050",-17.23,14,-53.33,8,-33.33,31,-18.42,2,-80.00,251,-21.81,"2,045",-23.06,7,40.00,293,3.17,399,22.02,-,--,540,-12.95,8,-16.76,7,256.52,13,-35.95,0,-69.21,83,-10.94,302,-22.14,4,377.67,50,-3.03,72,34.91,-,--,"2,224",-16.61,9,-67.86,4,-69.23,72,-20.88,2,0.00,186,12.05,"1,676",-16.24,16,-33.33,119,4.39,140,-38.60,-,--,414,8.03,2,-80.30,1,-87.64,66,618.95,1,40.00,54,-4.32,246,-3.36,0,-55.09,21,-11.26,22,9.78,-,--
2001M02,"708,064",0.38,"2,516",0.08,"1,310",-0.23,"59,192",-1.50,955,6.35,"23,756",7.68,"477,438",0.12,"33,394",-5.99,"38,404",7.37,"71,099",1.07,194,-8.49,"112,670",5.07,"1,935",8.44,715,2.70,"10,509",5.70,394,-23.27,"10,025",11.80,"64,431",4.24,"9,488",-1.86,"9,212",10.71,"5,960",7.80,34,-6.29,"3,520",40.97,6,-66.67,11,450.00,38,52.00,5,150.00,305,32.61,"2,467",38.52,7,75.00,317,55.39,364,57.58,-,--,641,25.44,1,-92.99,7,124.06,18,350.57,1,121.67,112,81.44,370,30.90,30,263.78,59,-38.25,44,-4.99,-,--,"2,080",22.14,15,0.00,12,"1,100.00",61,-26.51,-,--,125,31.58,"1,540",19.10,27,8.00,129,118.64,171,29.55,-,--,294,15.57,16,517.11,7,"7,160.00",10,-42.22,-,--,45,-46.82,164,47.84,7,50.79,19,67.29,25,14.07,-,--
2001M03,"710,419",1.14,"2,512",0.44,"1,312",1.08,"59,189",-0.85,959,5.85,"24,010",8.29,"478,961",0.81,"33,364",-4.09,"38,730",8.26,"71,382",1.77,194,-5.37,"113,425",5.56,"1,933",7.83,716,2.88,"10,600",7.18,394,-23.39,"10,174",12.59,"64,854",4.87,"9,486",-1.57,"9,258",9.09,"6,009",8.25,34,-5.99,"4,704",12.64,10,-41.18,6,-40.00,61,69.44,7,-41.67,397,-7.24,"3,269",11.38,6,-25.00,513,37.90,435,21.51,-,--,844,10.90,1,38.51,1,-74.60,41,211.03,1,-48.97,144,2.34,497,6.73,1,-37.95,94,24.09,63,11.33,-,--,"2,349",-67.26,14,-53.33,4,-84.00,64,-85.22,3,-25.00,143,-54.89,"1,746",-62.81,36,-95.15,187,-48.77,152,-73.00,-,--,362,-60.75,4,-74.57,0,-90.60,7,-92.55,1,-7.22,35,-66.88,214,-60.24,3,-91.98,67,1.89,30,-38.83,-,--
