期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
2000Q1,"1,493,763",7.95,"173,324",4.73,"32,284",-0.65,"77,180",3.06,"280,251",2.91,"65,469",4.41,"113,847",5.30,"172,423",5.92,"57,666",21.91,"117,287",11.01,"70,824",6.10,"94,054",7.73,"239,154",20.83,"371,168",-5.21,"563,866",7.41,"551,431",7.76,"12,435",--,"1,185,716",11.68,"1,060,069",12.28,"125,647",6.88,"1,161,071",16.43,"983,869",18.10,"177,202",7.97,"2,453,442",3.75,"35,878",--,"2,489,320",4.00,"1,545,239",7.00,"193,248",5.35,"45,483",2.06,"82,299",3.38,"277,092",2.89,"60,085",4.72,"126,369",3.30,"189,289",2.71,"38,116",27.29,"113,661",10.11,"79,932",2.43,"96,377",6.96,"243,288",20.47,"333,963",-7.96,"639,583",8.62,"619,712",7.90,"19,871",--,"1,178,172",14.24,"1,067,071",15.17,"111,101",5.98,"1,404,762",12.02,"1,217,444",12.82,"187,318",7.07,"2,292,195",5.48,"37,567",--,"2,329,762",5.72,96.67,0.90,89.69,-0.59,70.98,-2.65,93.78,-0.31,101.14,0.02,108.96,-0.30,90.09,1.93,91.09,3.12,151.29,-4.23,103.19,0.82,88.61,3.59,97.59,0.72,98.30,0.30,111.14,2.98,88.16,-1.12,88.98,-0.13,--,--,100.64,-2.23,99.34,-2.51,113.09,0.85,82.65,3.94,80.81,4.68,94.60,0.85,107.03,-1.64,--,--,106.85,-1.63
2000Q2,"1,473,456",6.24,"166,539",5.41,"32,460",-0.48,"71,567",4.91,"283,793",3.16,"65,569",6.21,"118,888",5.54,"163,477",6.41,"57,727",13.66,"115,451",11.20,"66,662",6.88,"95,760",4.16,"235,563",9.05,"312,635",-9.34,"663,224",18.14,"615,273",7.52,"47,951",--,"1,341,526",19.07,"1,216,870",20.39,"124,656",7.60,"1,316,437",25.84,"1,135,679",29.43,"180,758",7.17,"2,474,404",4.24,"27,976",--,"2,502,380",4.94,"1,517,939",5.10,"186,577",4.82,"45,152",3.47,"68,120",4.01,"279,764",2.45,"62,447",6.80,"131,582",4.24,"180,180",2.20,"40,716",25.13,"112,165",9.86,"74,875",2.89,"98,034",2.68,"238,327",8.22,"354,013",-9.26,"754,642",18.33,"693,862",7.00,"60,780",--,"1,359,224",21.16,"1,249,591",22.68,"109,633",6.12,"1,580,954",20.33,"1,390,903",22.66,"190,051",5.70,"2,404,864",5.47,"29,140",--,"2,434,004",6.20,97.07,1.09,89.26,0.56,71.89,-3.81,105.06,0.86,101.44,0.68,105.00,-0.55,90.35,1.24,90.73,4.12,141.78,-9.16,102.93,1.22,89.03,3.87,97.68,1.44,98.84,0.76,88.31,-0.09,87.89,-0.16,88.67,0.49,--,--,98.70,-1.72,97.38,-1.87,113.70,1.39,83.27,4.57,81.65,5.52,95.11,1.40,102.89,-1.16,--,--,102.81,-1.19
2000Q3,"1,509,165",4.94,"180,580",2.51,"30,245",0.76,"72,197",3.72,"291,694",2.96,"66,337",4.53,"113,274",6.01,"168,959",7.91,"59,695",8.93,"124,488",10.05,"78,280",7.20,"96,174",10.29,"227,242",1.45,"331,268",11.99,"654,699",10.49,"659,070",12.85,"-4,371",--,"1,426,576",25.38,"1,282,203",26.65,"144,373",15.10,"1,362,977",26.84,"1,175,768",31.57,"187,209",3.47,"2,558,731",7.07,"31,497",--,"2,590,228",7.75,"1,550,681",4.33,"201,226",4.94,"43,182",1.75,"77,765",2.84,"283,694",2.40,"63,010",4.14,"124,386",4.44,"184,634",3.76,"44,749",26.95,"115,975",8.49,"86,046",2.14,"97,987",9.10,"228,027",1.03,"363,177",10.17,"727,718",9.55,"731,475",12.16,"-3,757",--,"1,429,559",25.10,"1,302,889",26.32,"126,670",13.84,"1,606,536",22.07,"1,410,174",25.44,"196,362",2.33,"2,464,599",6.84,"32,726",--,"2,497,325",7.56,97.32,0.58,89.74,-2.32,70.04,-0.98,92.84,0.86,102.82,0.55,105.28,0.37,91.07,1.52,91.51,4.00,133.40,-14.19,107.34,1.44,90.97,4.95,98.15,1.09,99.66,0.42,91.21,1.65,89.97,0.86,90.10,0.61,--,--,99.79,0.22,98.41,0.25,113.98,1.11,84.84,3.91,83.38,4.89,95.34,1.11,103.82,0.22,--,--,103.72,0.17
2000Q4,"1,511,349",3.72,"178,991",2.53,"32,089",-0.17,"75,266",1.01,"284,473",3.10,"66,415",4.76,"122,153",3.43,"157,883",5.68,"60,562",6.54,"126,034",10.56,"77,754",7.18,"97,966",11.48,"231,763",-2.54,"347,838",16.15,"733,851",0.49,"698,669",2.15,"35,182",--,"1,438,623",16.39,"1,311,238",16.06,"127,385",19.94,"1,330,844",10.72,"1,140,085",11.43,"190,759",6.66,"2,700,817",7.14,"44,207",--,"2,745,024",7.34,"1,535,682",2.66,"193,881",2.29,"45,993",-0.05,"70,979",1.17,"278,950",2.20,"63,897",4.51,"134,511",2.88,"172,155",1.92,"44,296",20.02,"117,976",7.39,"83,026",1.30,"99,691",10.51,"230,327",-3.04,"386,306",14.43,"798,284",-0.93,"767,687",2.75,"30,597",--,"1,388,078",12.82,"1,277,715",12.39,"110,363",18.01,"1,538,800",7.46,"1,341,223",7.85,"197,577",4.94,"2,569,550",5.41,"45,355",--,"2,614,905",5.62,98.42,1.05,92.32,0.24,69.77,-0.11,106.04,-0.16,101.98,0.88,103.94,0.24,90.81,0.53,91.71,3.69,136.72,-11.23,106.83,2.95,93.65,5.82,98.27,0.87,100.62,0.52,90.04,1.50,91.93,1.43,91.01,-0.59,--,--,103.64,3.17,102.62,3.26,115.42,1.64,86.49,3.04,85.00,3.32,96.55,1.64,105.11,1.64,--,--,104.98,1.64
2001Q1,"1,511,316",1.18,"175,234",1.10,"31,839",-1.38,"77,206",0.03,"286,563",2.25,"65,730",0.40,"118,717",4.28,"169,139",-1.90,"58,712",1.81,"121,567",3.65,"76,367",7.83,"93,855",-0.21,"236,387",-1.16,"371,977",0.22,"492,814",-12.60,"517,491",-6.15,"-24,677",--,"1,216,933",2.63,"1,083,034",2.17,"133,899",6.57,"1,116,329",-3.85,"934,662",-5.00,"181,667",2.52,"2,476,711",0.95,"55,195",--,"2,531,906",1.71,"1,556,824",0.75,"198,836",2.89,"43,656",-4.02,"84,047",2.12,"281,354",1.54,"61,099",1.69,"131,763",4.27,"181,733",-3.99,"41,497",8.87,"114,105",0.39,"81,531",2.00,"95,426",-0.99,"241,777",-0.62,"327,770",-1.85,"560,390",-12.38,"585,713",-5.49,"-25,323",--,"1,194,823",1.41,"1,077,110",0.94,"117,713",5.95,"1,325,934",-5.61,"1,134,987",-6.77,"190,947",1.94,"2,313,873",0.95,"57,460",--,"2,371,333",1.78,97.08,0.42,88.13,-1.74,72.93,2.75,91.86,-2.05,101.85,0.70,107.58,-1.27,90.10,0.01,93.07,2.17,141.48,-6.48,106.54,3.25,93.67,5.71,98.35,0.78,97.77,-0.54,113.49,2.11,87.94,-0.25,88.35,-0.71,--,--,101.85,1.20,100.55,1.22,113.75,0.58,84.19,1.86,82.35,1.91,95.14,0.57,107.04,0.01,--,--,106.77,-0.07
2001Q2,"1,478,866",0.37,"168,036",0.90,"31,707",-2.32,"71,761",0.27,"288,462",1.65,"62,921",-4.04,"122,265",2.84,"163,846",0.23,"58,843",1.93,"118,314",2.48,"71,490",7.24,"95,285",-0.50,"225,936",-4.09,"314,272",0.52,"509,330",-23.20,"517,769",-15.85,"-8,439",--,"1,242,645",-7.37,"1,103,238",-9.34,"139,407",11.83,"1,154,016",-12.34,"965,418",-14.99,"188,598",4.34,"2,391,097",-3.37,"48,692",--,"2,439,789",-2.50,"1,523,652",0.38,"191,211",2.48,"41,246",-8.65,"69,664",2.27,"283,473",1.33,"61,001",-2.32,"134,447",2.18,"178,035",-1.19,"46,743",14.80,"114,049",1.68,"76,318",1.93,"97,342",-0.71,"230,123",-3.44,"355,717",0.48,"578,262",-23.37,"588,571",-15.17,"-10,309",--,"1,239,811",-8.79,"1,120,721",-10.31,"119,090",8.63,"1,364,320",-13.70,"1,167,515",-16.06,"196,805",3.55,"2,333,122",-2.98,"50,707",--,"2,383,829",-2.06,97.06,-0.01,87.88,-1.55,76.87,6.93,103.01,-1.95,101.76,0.32,103.15,-1.76,90.94,0.65,92.03,1.43,125.89,-11.21,103.74,0.79,93.67,5.21,97.89,0.21,98.18,-0.67,88.35,0.05,88.08,0.22,87.97,-0.79,--,--,100.23,1.55,98.44,1.09,117.06,2.96,84.59,1.59,82.69,1.27,95.83,0.76,102.48,-0.40,--,--,102.35,-0.45
2001Q3,"1,511,080",0.13,"181,718",0.63,"28,823",-4.70,"72,305",0.15,"297,775",2.08,"64,830",-2.27,"119,227",5.26,"157,518",-6.77,"61,329",2.74,"121,722",-2.22,"82,836",5.82,"98,430",2.35,"224,567",-1.18,"333,992",0.82,"454,576",-30.57,"471,391",-28.48,"-16,815",--,"1,189,309",-16.63,"1,029,516",-19.71,"159,793",10.68,"1,056,381",-22.49,"864,019",-26.51,"192,362",2.75,"2,432,576",-4.93,"45,007",--,"2,477,583",-4.35,"1,559,649",0.58,"201,327",0.05,"43,021",-0.37,"79,299",1.97,"288,676",1.76,"63,139",0.20,"128,806",3.55,"173,211",-6.19,"47,611",6.40,"117,560",1.37,"87,715",1.94,"101,786",3.88,"227,498",-0.23,"368,237",1.39,"519,370",-28.63,"535,146",-26.84,"-15,776",--,"1,153,445",-19.31,"1,031,372",-20.84,"122,073",-3.63,"1,237,339",-22.98,"1,039,109",-26.31,"198,230",0.95,"2,363,362",-4.11,"46,759",--,"2,410,121",-3.49,96.89,-0.44,90.26,0.58,67.00,-4.34,91.18,-1.79,103.15,0.32,102.68,-2.47,92.56,1.64,90.94,-0.62,128.81,-3.44,103.54,-3.54,94.44,3.81,96.70,-1.48,98.71,-0.95,90.70,-0.56,87.52,-2.72,88.09,-2.23,--,--,103.11,3.33,99.82,1.43,130.90,14.84,85.38,0.64,83.15,-0.28,97.04,1.78,102.93,-0.86,--,--,102.80,-0.89
2001Q4,"1,526,331",0.99,"179,850",0.48,"32,712",1.94,"75,574",0.41,"287,823",1.18,"67,780",2.06,"129,867",6.32,"151,153",-4.26,"60,687",0.21,"124,871",-0.92,"80,604",3.67,"97,879",-0.09,"237,531",2.49,"371,193",6.71,"513,599",-30.01,"526,876",-24.59,"-13,277",--,"1,313,272",-8.71,"1,168,237",-10.91,"145,035",13.86,"1,094,392",-17.77,"917,461",-19.53,"176,931",-7.25,"2,630,003",-2.62,"43,130",--,"2,673,133",-2.62,"1,569,892",2.23,"195,702",0.94,"49,143",6.85,"71,941",1.36,"282,783",1.37,"66,063",3.39,"140,665",4.58,"168,378",-2.19,"50,474",13.95,"121,921",3.34,"84,652",1.96,"100,911",1.22,"237,259",3.01,"412,457",6.77,"570,445",-28.54,"599,664",-21.89,"-29,219",--,"1,306,521",-5.88,"1,181,469",-7.53,"125,052",13.31,"1,299,088",-15.58,"1,116,948",-16.72,"182,140",-7.81,"2,560,227",-0.36,"44,526",--,"2,604,753",-0.39,97.23,-1.21,91.90,-0.45,66.56,-4.60,105.05,-0.93,101.78,-0.20,102.60,-1.29,92.32,1.66,89.77,-2.12,120.23,-12.06,102.42,-4.13,95.22,1.68,97.00,-1.29,100.11,-0.51,90.00,-0.04,90.03,-2.07,87.86,-3.46,--,--,100.52,-3.01,98.88,-3.64,115.98,0.49,84.24,-2.60,82.14,-3.36,97.14,0.61,102.73,-2.26,--,--,102.63,-2.24
2002Q1,"1,547,041",2.36,"183,016",4.44,"32,133",0.92,"81,668",5.78,"286,506",-0.02,"67,991",3.44,"123,705",4.20,"156,538",-7.45,"63,203",7.65,"124,254",2.21,"80,485",5.39,"97,945",4.36,"249,597",5.59,"373,384",0.38,"398,284",-19.18,"456,981",-11.69,"-58,697",--,"1,235,371",1.52,"1,085,901",0.26,"149,470",11.63,"1,029,099",-7.81,"854,660",-8.56,"174,439",-3.98,"2,524,981",1.95,"66,763",--,"2,591,744",2.36,"1,591,513",2.23,"204,716",2.96,"35,851",-17.88,"88,924",5.80,"283,014",0.59,"65,219",6.74,"133,742",1.50,"174,532",-3.96,"52,882",27.44,"117,888",3.32,"83,878",2.88,"100,549",5.37,"250,318",3.53,"330,067",0.70,"441,493",-21.22,"525,465",-10.29,"-83,972",--,"1,218,818",2.01,"1,089,496",1.15,"129,322",9.86,"1,230,576",-7.19,"1,049,435",-7.54,"181,141",-5.14,"2,351,315",1.62,"69,566",--,"2,420,881",2.09,97.21,0.13,89.40,1.44,89.63,22.90,91.84,-0.02,101.23,-0.61,104.25,-3.10,92.50,2.66,89.69,-3.63,119.52,-15.52,105.40,-1.07,95.95,2.43,97.41,-0.96,99.71,1.98,113.12,-0.33,90.21,2.58,86.97,-1.56,--,--,101.36,-0.48,99.67,-0.88,115.58,1.61,83.63,-0.67,81.44,-1.11,96.30,1.22,107.39,0.33,--,--,107.06,0.27
2002Q2,"1,529,138",3.40,"175,131",4.22,"33,039",4.20,"74,151",3.33,"288,549",0.03,"67,921",7.95,"131,581",7.62,"162,142",-1.04,"63,942",8.67,"126,348",6.79,"75,466",5.56,"97,173",1.98,"233,695",3.43,"323,258",2.86,"495,821",-2.65,"498,000",-3.82,"-2,179",--,"1,372,872",10.48,"1,208,924",9.58,"163,948",17.60,"1,192,117",3.30,"1,005,239",4.12,"186,878",-0.91,"2,528,972",5.77,"54,720",--,"2,583,692",5.90,"1,573,742",3.29,"197,687",3.39,"34,276",-16.90,"71,616",2.80,"286,308",1.00,"66,906",9.68,"143,416",6.67,"180,539",1.41,"56,572",21.03,"122,716",7.60,"78,634",3.03,"99,781",2.51,"235,291",2.25,"365,656",2.79,"564,122",-2.45,"569,684",-3.21,"-5,562",--,"1,385,202",11.73,"1,248,373",11.39,"136,829",14.90,"1,403,833",2.90,"1,209,674",3.61,"194,159",-1.34,"2,484,889",6.50,"56,979",--,"2,541,868",6.63,97.17,0.11,88.59,0.81,96.39,25.39,103.54,0.51,100.78,-0.96,101.52,-1.58,91.75,0.89,89.81,-2.41,113.03,-10.22,102.96,-0.75,95.97,2.46,97.39,-0.51,99.32,1.16,88.40,0.06,87.89,-0.22,87.42,-0.63,--,--,99.11,-1.12,96.84,-1.63,119.82,2.36,84.92,0.39,83.10,0.50,96.25,0.44,101.77,-0.69,--,--,101.65,-0.68
2002Q3,"1,585,109",4.90,"184,600",1.59,"34,342",19.15,"74,358",2.84,"297,805",0.01,"70,178",8.25,"132,692",11.29,"165,772",5.24,"66,635",8.65,"131,180",7.77,"85,517",3.24,"95,786",-2.69,"246,244",9.65,"332,828",-0.35,"556,656",22.46,"528,860",12.19,"27,796",--,"1,369,152",15.12,"1,203,525",16.90,"165,627",3.65,"1,236,854",17.08,"1,040,847",20.47,"196,007",1.89,"2,606,891",7.17,"56,372",--,"2,663,263",7.49,"1,632,280",4.66,"202,723",0.69,"40,734",-5.32,"80,771",1.86,"292,140",1.20,"68,902",9.13,"143,420",11.35,"185,365",7.02,"54,269",13.98,"127,396",8.37,"89,012",1.48,"98,150",-3.57,"249,398",9.63,"365,905",-0.63,"631,259",21.54,"595,388",11.26,"35,871",--,"1,387,653",20.31,"1,251,065",21.30,"136,588",11.89,"1,493,309",20.69,"1,289,454",24.09,"203,855",2.84,"2,523,788",6.79,"58,695",--,"2,582,483",7.15,97.11,0.23,91.06,0.89,84.31,25.84,92.06,0.97,101.94,-1.17,101.85,-0.81,92.52,-0.04,89.43,-1.66,122.79,-4.67,102.97,-0.55,96.07,1.73,97.59,0.92,98.74,0.03,90.96,0.29,88.18,0.75,88.83,0.84,--,--,98.67,-4.31,96.20,-3.63,121.26,-7.36,82.83,-2.99,80.72,-2.92,96.15,-0.92,103.29,0.35,--,--,103.13,0.32
2002Q4,"1,576,281",3.27,"180,382",0.30,"38,393",17.37,"76,420",1.12,"288,370",0.19,"70,428",3.91,"137,295",5.72,"171,347",13.36,"65,824",8.46,"130,053",4.15,"82,949",2.91,"94,678",-3.27,"240,142",1.10,"382,981",3.18,"563,025",9.62,"573,809",8.91,"-10,784",--,"1,459,247",11.12,"1,300,593",11.33,"158,654",9.39,"1,230,739",12.46,"1,027,186",11.96,"203,553",15.05,"2,750,795",4.59,"64,647",--,"2,815,442",5.32,"1,615,192",2.89,"199,936",2.16,"46,628",-5.12,"72,156",0.30,"286,572",1.34,"70,342",6.48,"147,679",4.99,"187,510",11.36,"52,854",4.72,"127,666",4.71,"86,178",1.80,"97,038",-3.84,"240,633",1.42,"425,195",3.09,"638,262",11.89,"644,411",7.46,"-6,149",--,"1,459,234",11.69,"1,314,793",11.28,"144,441",15.50,"1,423,538",9.58,"1,213,451",8.64,"210,087",15.34,"2,714,345",6.02,"67,082",--,"2,781,427",6.78,97.59,0.37,90.22,-1.83,82.34,23.71,105.91,0.82,100.63,-1.13,100.12,-2.42,92.97,0.70,91.38,1.79,124.54,3.58,101.87,-0.54,96.25,1.08,97.57,0.59,99.80,-0.31,90.07,0.08,88.21,-2.02,89.04,1.34,--,--,100.00,-0.52,98.92,0.04,109.84,-5.29,86.46,2.64,84.65,3.06,96.89,-0.26,101.34,-1.35,--,--,101.22,-1.37
2003Q1,"1,573,642",1.72,"185,652",1.44,"39,927",24.26,"80,974",-0.85,"288,110",0.56,"69,238",1.83,"138,460",11.93,"162,440",3.77,"65,756",4.04,"125,062",0.65,"81,499",1.26,"95,352",-2.65,"241,172",-3.38,"382,594",2.47,"472,592",18.66,"474,328",3.80,"-1,736",--,"1,355,154",9.70,"1,203,877",10.86,"151,277",1.21,"1,192,600",15.89,"1,007,348",17.87,"185,252",6.20,"2,591,382",2.63,"114,017",--,"2,705,399",4.39,"1,623,570",2.01,"208,621",1.91,"43,991",22.71,"86,752",-2.44,"287,542",1.60,"68,729",5.38,"150,028",12.18,"176,796",1.30,"55,237",4.45,"120,033",1.82,"84,918",1.24,"97,938",-2.60,"242,985",-2.93,"331,794",0.52,"525,918",19.12,"528,619",0.60,"-2,701",--,"1,351,873",10.92,"1,212,486",11.29,"139,387",7.78,"1,371,575",11.46,"1,179,703",12.41,"191,872",5.92,"2,461,580",4.69,"119,053",--,"2,580,633",6.60,96.92,-0.30,88.99,-0.46,90.76,1.26,93.34,1.63,100.20,-1.02,100.74,-3.37,92.29,-0.23,91.88,2.44,119.04,-0.40,104.19,-1.15,95.97,0.02,97.36,-0.05,99.25,-0.46,115.31,1.94,89.86,-0.39,89.73,3.17,--,--,100.24,-1.10,99.29,-0.38,108.53,-6.10,86.95,3.97,85.39,4.85,96.55,0.26,105.27,-1.97,--,--,104.83,-2.08
2003Q2,"1,509,042",-1.31,"182,424",4.16,"37,442",13.33,"67,870",-8.47,"289,617",0.37,"69,147",1.81,"129,296",-1.74,"160,569",-0.97,"66,638",4.22,"99,979",-20.87,"76,441",1.29,"85,817",-11.69,"243,802",4.32,"311,334",-3.69,"529,271",6.75,"472,487",-5.12,"56,784",--,"1,405,991",2.41,"1,276,359",5.58,"129,632",-20.93,"1,239,576",3.98,"1,068,769",6.32,"170,807",-8.60,"2,516,062",-0.51,"83,119",--,"2,599,181",0.60,"1,551,636",-1.40,"203,145",2.76,"38,273",11.66,"63,980",-10.66,"290,488",1.46,"69,817",4.35,"137,452",-4.16,"176,063",-2.48,"57,045",0.84,"99,235",-19.13,"79,738",1.40,"89,709",-10.09,"246,691",4.85,"350,459",-4.16,"595,173",5.50,"526,210",-7.63,"68,963",--,"1,418,836",2.43,"1,307,745",4.76,"111,091",-18.81,"1,462,750",4.20,"1,285,196",6.24,"177,554",-8.55,"2,453,354",-1.27,"86,645",--,"2,539,999",-0.07,97.25,0.08,89.80,1.37,97.83,1.49,106.08,2.45,99.70,-1.07,99.04,-2.44,94.07,2.53,91.20,1.55,116.82,3.35,100.75,-2.15,95.87,-0.10,95.66,-1.78,98.83,-0.49,88.84,0.50,88.93,1.18,89.79,2.71,--,--,99.09,-0.02,97.60,0.78,116.69,-2.61,84.74,-0.21,83.16,0.07,96.20,-0.05,102.56,0.78,--,--,102.33,0.67
2003Q3,"1,663,142",4.92,"194,411",5.31,"39,104",13.87,"71,718",-3.55,"301,081",1.10,"74,897",6.72,"134,351",1.25,"177,890",7.31,"69,914",4.92,"141,596",7.94,"86,629",1.30,"102,770",7.29,"268,781",9.15,"354,770",6.59,"462,433",-16.93,"528,813",-0.01,"-66,380",--,"1,506,999",10.07,"1,347,882",11.99,"159,117",-3.93,"1,289,455",4.25,"1,084,938",4.24,"204,517",4.34,"2,697,889",3.49,"52,918",--,"2,750,807",3.29,"1,721,909",5.49,"212,750",4.95,"45,174",10.90,"76,811",-4.90,"299,706",2.59,"75,917",10.18,"143,734",0.22,"196,282",5.89,"59,194",9.08,"141,370",10.97,"89,756",0.84,"107,172",9.19,"274,043",9.88,"384,673",5.13,"498,668",-21.00,"584,465",-1.83,"-85,797",--,"1,525,513",9.93,"1,383,862",10.61,"141,651",3.71,"1,489,942",-0.23,"1,276,548",-1.00,"213,394",4.68,"2,640,821",4.64,"55,426",--,"2,696,247",4.41,96.59,-0.54,91.38,0.35,86.56,2.67,93.37,1.42,100.46,-1.45,98.66,-3.13,93.47,1.03,90.63,1.34,118.11,-3.81,100.16,-2.73,96.52,0.47,95.89,-1.74,98.08,-0.67,92.23,1.40,92.73,5.16,90.48,1.86,--,--,98.79,0.12,97.40,1.25,112.33,-7.36,86.54,4.48,84.99,5.29,95.84,-0.32,102.16,-1.09,--,--,102.02,-1.08
2003Q4,"1,652,778",4.85,"191,288",6.05,"41,132",7.13,"76,993",0.75,"292,782",1.53,"75,343",6.98,"150,268",9.45,"176,881",3.23,"69,793",6.03,"142,278",9.40,"84,258",1.58,"103,342",9.15,"248,420",3.45,"367,727",-3.98,"665,290",18.16,"641,654",11.82,"23,636",--,"1,667,467",14.27,"1,491,957",14.71,"175,510",10.62,"1,462,338",18.82,"1,254,613",22.14,"207,725",2.05,"2,890,924",5.09,"78,819",--,"2,969,743",5.48,"1,702,278",5.39,"210,299",5.18,"47,714",2.33,"72,642",0.67,"294,052",2.61,"76,575",8.86,"160,526",8.70,"195,276",4.14,"58,502",10.69,"141,895",11.15,"86,986",0.94,"106,967",10.23,"250,844",4.24,"401,676",-5.53,"725,402",13.65,"693,188",7.57,"32,214",--,"1,712,063",17.33,"1,553,960",18.19,"158,103",9.46,"1,653,181",16.13,"1,438,611",18.56,"214,570",2.13,"2,888,238",6.41,"81,944",--,"2,970,182",6.79,97.09,-0.51,90.96,0.82,86.21,4.70,105.99,0.08,99.57,-1.05,98.39,-1.73,93.61,0.69,90.58,-0.88,119.30,-4.21,100.27,-1.57,96.86,0.63,96.61,-0.98,99.03,-0.77,91.55,1.64,91.71,3.97,92.57,3.96,--,--,97.40,-2.60,96.01,-2.94,111.01,1.07,88.46,2.31,87.21,3.02,96.81,-0.08,100.09,-1.23,--,--,99.99,-1.22
