期間,總計,關稅,礦區稅,所得稅,所得稅-營利事業所得稅,所得稅-綜合所得稅,遺產稅,贈與稅,貨物稅,證券交易稅,期貨交易稅,營業稅,印花稅,使用牌照稅,土地稅,土地稅-田賦,土地稅-地價稅,土地稅-土地增值稅,房屋稅,娛樂稅,契稅,教育臨時捐,公賣利益(應繳庫數),菸酒稅,金融保險業營業稅,健康福利捐,特種貨物稅及勞務稅
1986M06,"41,260.222","6,038.637",8.532,"7,285.233","3,634.443","3,650.790",558.283,36.503,"4,314.095",0.020,-,"4,912.463",196.176,204.273,"3,717.397",...,75.317,"3,640.815","3,666.414",74.459,484.380,731.203,"7,650.908",-,-,-,-
1986M07,"32,710.348","6,273.475",0.002,"8,587.402","7,364.494","1,222.908",128.304,37.251,"3,768.128",0.310,-,"4,698.104",193.902,194.722,"4,461.381",...,45.511,"4,203.781",195.395,74.142,538.586,164.780,"2,068.964",-,-,-,-
1986M08,"30,052.761","5,998.373",0.414,"3,322.999","1,827.823","1,495.176",314.372,38.892,"3,753.969",-0.156,-,"5,222.634",173.524,127.741,"4,523.153",...,94.561,"3,981.272",215.983,75.785,474.015,193.826,"4,240.427",-,-,-,-
1986M09,"29,421.877","5,576.116",0.174,"4,930.668","2,746.512","2,184.156",271.496,33.836,"3,675.861",0.057,-,"4,853.192",173.492,106.018,"3,504.079",...,41.821,"3,244.154",137.064,76.104,443.219,160.880,"4,159.385",-,-,-,-
1986M10,"27,342.892","6,446.355",0.286,"2,927.552",490.976,"2,436.576",209.024,29.825,"3,806.177",0.096,-,"4,182.487",173.604,306.312,"3,113.794",...,32.840,"3,020.263",105.991,66.836,483.665,169.369,"3,892.423",-,-,-,-
1986M11,"28,882.025","6,200.418",0.674,"3,098.852",432.268,"2,666.584",163.105,26.231,"4,002.055",0.089,-,"5,621.760",192.495,245.137,"3,397.062",...,27.528,"3,372.462",109.355,67.521,507.682,180.742,"3,636.749",-,-,-,-
1986M12,"38,032.445","7,025.037",8.930,"9,705.077","6,517.633","3,187.444",164.869,27.945,"4,587.651",0.050,-,"5,344.258",210.125,59.467,"5,364.100",...,967.162,"4,391.918",123.556,63.606,621.368,186.226,"2,989.383",-,-,-,-
1987M01,"43,227.412","5,532.474",0.110,"9,418.744","4,471.659","4,947.085",162.659,20.062,"3,802.573",218.581,-,"5,987.650",208.834,361.241,"11,234.976",...,"7,266.673","3,964.415",85.612,64.594,523.405,170.056,"4,155.763",-,-,-,-
1987M02,"31,466.004","5,918.565",0.251,"5,355.915",491.694,"4,864.221",200.320,37.924,"3,805.146",311.296,-,"5,112.660",216.505,253.099,"4,591.098",...,523.430,"4,066.236",65.896,70.578,552.948,170.611,"3,244.396",-,-,-,-
1987M03,"44,430.762","6,583.216",0.125,"16,980.930","7,309.989","9,670.941",198.743,42.848,"4,103.466",402.521,-,"3,944.709",229.215,449.575,"4,903.215",...,207.231,"4,693.894",68.779,74.153,621.685,183.819,"4,074.783",-,-,-,-
1987M04,"49,808.594","7,331.794",0.289,"10,685.032","3,465.715","7,219.317",589.718,37.048,"5,331.501",653.813,-,"5,891.564",248.844,"6,366.981","5,601.531",...,97.086,"5,502.566",118.830,73.408,683.434,196.548,"4,315.215",-,-,-,-
1987M05,"57,547.271","6,300.258",0.630,"9,539.976","6,556.460","2,983.516",756.485,52.000,"5,178.424",643.189,-,"6,084.135",249.823,"1,402.594","6,286.751",...,85.505,"6,199.914","13,124.103",68.250,647.012,"1,501.852","4,395.508",-,-,-,-
1987M06,"48,532.470","7,081.072",8.369,"6,785.499","3,144.146","3,641.353",616.205,61.434,"5,989.687",429.945,-,"5,276.322",287.797,226.587,"8,435.359",...,57.947,"8,375.991","5,134.095",62.187,670.238,926.792,"4,964.044",-,-,-,-
1987M07,"48,562.344","6,435.080",0.155,"13,146.472","10,618.534","2,527.938",310.917,86.045,"5,060.571",523.481,-,"5,983.422",249.358,169.791,"9,902.481",...,89.379,"9,628.607",677.786,61.666,789.606,272.089,"3,498.631",-,-,-,-
1987M08,"37,604.593","6,254.066",0.152,"4,335.691","1,942.369","2,393.322",305.063,91.930,"5,127.131",925.091,-,"5,984.760",232.387,141.467,"8,411.746",...,52.506,"7,934.469",115.365,62.496,584.173,130.000,"3,846.326",-,-,-,-
1987M09,"37,430.901","5,961.104",0.110,"7,371.388","4,597.395","2,773.993",285.825,50.437,"5,380.711","1,433.784",-,"5,691.056",225.213,125.733,"5,149.964",...,33.880,"4,916.504",97.608,62.681,562.478,117.493,"3,967.339",-,-,-,-
1987M10,"32,678.804","6,427.822",0.106,"3,517.811",286.740,"3,231.071",265.211,36.075,"4,309.123","1,122.578",-,"5,731.490",218.140,316.349,"5,017.338",...,31.190,"4,936.151",91.395,54.048,530.699,124.641,"3,876.703",-,-,-,-
1987M11,"35,945.868","6,992.673",0.557,"3,870.776",660.639,"3,210.137",246.433,37.394,"5,617.978",682.180,-,"6,432.944",239.842,263.889,"5,951.504",...,872.739,"5,072.493",90.888,55.039,635.290,139.557,"3,698.057",-,-,-,-
1987M12,"47,670.153","7,335.852",7.486,"13,848.274","9,688.637","4,159.637",466.084,240.925,"5,166.316",766.291,-,"6,095.692",279.576,55.998,"7,627.671",...,536.798,"7,088.544",91.344,49.391,673.295,149.130,"3,777.466",-,-,-,-
1988M01,"47,439.185","5,954.833",0.115,"11,466.216","5,732.234","5,733.982",207.574,46.621,"4,496.705",686.089,-,"6,793.561",259.052,401.693,"11,514.911",...,"5,767.756","5,744.934",152.668,49.705,583.702,154.932,"3,779.322",-,-,-,-
1988M02,"39,887.009","6,744.793",0.157,"5,462.431",718.174,"4,744.257",193.733,36.456,"5,356.652",921.774,-,"6,024.996",216.983,334.720,"9,008.237",...,"4,307.456","4,698.057",55.799,47.610,507.099,110.709,"3,796.254",-,-,-,-
1988M03,"56,326.657","6,927.348",0.117,"24,006.948","9,970.781","14,036.167",299.339,48.753,"5,617.169","1,169.107",-,"5,108.505",249.853,569.195,"6,922.194",...,395.113,"6,525.087",72.788,61.559,691.775,141.804,"3,478.530",-,-,-,-
1988M04,"54,293.223","6,254.244",0.257,"14,864.783","4,775.664","10,089.119",324.754,42.285,"5,713.538","1,362.876",-,"6,548.837",245.210,"7,257.651","5,945.786",...,115.115,"5,829.409",99.865,56.756,763.857,161.914,"3,740.025",-,-,-,-
1988M05,"68,443.186","6,554.949",0.735,"14,493.878","9,753.979","4,739.899",390.348,45.642,"6,647.238","1,965.832",-,"6,882.635",286.435,"1,804.303","6,258.208",...,117.836,"6,138.716","15,545.809",59.996,758.375,"1,903.043","3,802.954",-,-,-,-
1988M06,"51,763.753","6,740.095",8.356,"6,737.728","2,317.787","4,419.941",663.629,50.443,"7,611.786","2,072.676",-,"6,442.937",359.282,270.140,"8,462.899",...,177.793,"8,283.155","4,362.257",69.931,857.869,868.881,"5,147.479",-,-,-,-
1988M07,"53,985.521","6,805.942",0.248,"14,051.921","10,177.339","3,874.582",258.084,70.601,"6,009.592","1,808.368",-,"7,580.691",213.309,215.441,"10,386.360",...,129.201,"10,254.298",241.401,48.060,874.890,203.648,"4,096.472",-,-,-,-
1988M08,"41,884.497","7,148.424",0.285,"8,899.821","5,209.030","3,690.791",422.929,89.748,"6,936.053","2,942.515",-,"-2,191.131",292.746,197.492,"10,618.138",...,74.265,"10,542.302",183.517,64.251,768.010,184.462,"4,136.465",-,-,-,-
1988M09,"62,177.063","6,446.315",0.033,"16,239.429","12,973.706","3,265.723",301.359,74.264,"5,623.104","3,464.030",-,"16,528.359",277.091,152.276,"6,880.769",...,63.625,"6,815.992",97.390,56.280,624.154,144.501,"4,211.832",-,-,-,-
1988M10,"28,959.563","7,333.924",0.288,"5,337.749",737.995,"4,599.754",211.098,63.634,"5,771.651",712.200,-,"-3,560.216",157.112,295.797,"6,425.916",...,49.048,"6,375.999",85.900,38.341,702.007,154.480,"4,092.378",-,-,-,-
1988M11,"54,841.939","7,327.274",0.401,"5,277.432",826.655,"4,450.777",350.286,66.389,"6,099.927","4,123.729",-,"16,987.974",413.105,372.218,"7,779.438",...,"1,066.780","6,711.367",131.944,37.230,669.926,159.999,"3,841.122",-,-,-,-
1988M12,"57,887.421","7,785.047",4.381,"13,936.267","8,386.694","5,549.573",346.789,63.390,"6,370.642","2,730.671",-,"-2,811.526",149.415,67.530,"23,004.775",...,"13,306.575","9,697.093",106.190,36.435,753.115,166.110,"3,979.189",-,-,-,-
1989M01,"73,589.941","8,038.725",2.356,"19,564.554","11,455.292","8,109.262",325.344,89.929,"5,810.780",824.872,-,"18,559.668",586.820,599.694,"12,841.085",...,"1,725.294","11,114.711",76.759,38.876,699.876,155.508,"4,229.186",-,-,-,-
1989M02,"29,196.084","5,680.534",0.298,"7,779.187","1,252.616","6,526.571",253.126,51.675,"6,141.056","1,056.538",-,"-3,071.114",138.820,365.967,"5,609.337",...,209.166,"5,399.330",57.955,36.209,490.947,116.237,"3,541.911",-,-,-,-
1989M03,"72,141.987","7,999.199",0.130,"24,368.809","10,811.698","13,557.111",408.524,79.893,"6,589.778","2,288.540",-,"16,214.417",365.635,671.494,"7,351.929",...,242.541,"7,108.466",69.220,39.279,674.132,143.692,"3,702.393",-,-,-,-
1989M04,"52,258.525","7,453.120",0.124,"16,007.072","5,103.536","10,903.536",301.159,84.923,"7,095.203","2,796.840",-,"-2,159.212",114.596,"7,897.563","6,677.541",...,151.112,"6,525.423",103.525,38.736,702.704,148.611,"3,870.112",-,-,-,-
1989M05,"95,920.079","9,029.832",0.260,"19,016.521","11,328.620","7,687.901",306.245,91.509,"8,332.140","4,100.417",-,"19,247.760",406.696,"2,822.987","8,276.157",...,143.470,"8,131.825","16,303.494",39.489,763.056,"1,976.318","3,890.540",-,-,-,-
1989M06,"54,575.690","8,338.701",7.095,"6,584.281","1,875.699","4,708.582",425.373,136.840,"9,089.576","3,369.812",-,"-3,554.617",183.297,436.973,"18,096.271",...,185.534,"17,909.036","4,555.711",36.832,713.830,865.901,"4,074.052",-,-,-,-
1989M07,"81,853.931","7,621.871",0.107,"23,850.785","17,297.178","6,553.607",496.539,122.879,"6,849.536","2,505.046",-,"21,239.375",479.500,272.587,"11,314.786",...,141.214,"11,172.218",684.270,39.212,769.787,272.521,"4,182.211",-,-,-,-
1989M08,"46,327.125","7,071.101",0.122,"9,273.478","3,602.526","5,670.952",409.097,204.070,"7,378.938","4,919.909",-,"-2,760.704",114.198,224.167,"12,605.575",...,92.152,"12,512.126",262.630,43.530,751.691,200.314,"4,404.229",-,-,-,-
1989M09,"71,950.245","6,206.384",0.253,"18,265.168","13,445.234","4,819.934",366.109,137.435,"6,159.111","4,431.814",-,"20,639.844",451.656,196.335,"8,791.081",...,73.328,"8,716.524",114.538,44.199,599.136,139.337,"4,354.497",-,-,-,-
1989M10,"36,345.992","6,557.197",0.307,"9,321.274","3,177.974","6,143.300",502.101,92.123,"6,897.705","3,944.044",-,"-3,230.303",94.197,361.890,"5,538.122",...,44.874,"5,492.109",96.487,41.401,636.415,140.175,"4,239.073",-,-,-,-
1989M11,"60,464.575","6,366.257",0.234,"7,127.821",967.997,"6,159.824",624.097,110.994,"6,233.055","4,753.527",-,"21,132.380",480.755,395.526,"6,893.893",...,"1,586.966","5,306.198",112.562,46.384,715.467,161.467,"4,164.483",-,-,-,-
1989M12,"62,093.902","6,698.046",6.566,"17,972.605","11,225.180","6,747.425",404.387,104.195,"5,992.220","3,659.366",-,"-2,801.436",95.975,75.687,"23,513.035",...,"17,112.427","6,400.092",94.324,37.350,731.933,154.938,"4,237.589",-,-,-,-
1990M01,"88,574.549","6,287.748",0.014,"26,967.980","16,346.442","10,621.538",444.693,70.512,"5,620.321","12,951.891",-,"22,325.935",441.230,644.954,"6,469.326",...,"2,115.214","4,353.553",77.361,44.354,591.772,126.421,"4,530.531",-,-,-,-
1990M02,"58,121.925","5,970.611",0.621,"13,681.581","2,026.461","11,655.120",410.214,119.286,"7,504.485","19,029.443",-,"-1,473.976",97.424,460.366,"6,596.826",...,782.711,"5,813.662",70.770,40.983,753.392,157.560,"3,648.173",-,-,-,-
1990M03,"90,168.554","6,979.818",0.447,"23,717.699","8,078.894","15,638.805",313.782,88.593,"8,771.057","17,078.100",-,"20,654.642",521.655,741.062,"5,234.149",...,311.911,"4,921.676",87.247,35.110,811.040,166.207,"3,833.913",-,-,-,-
1990M04,"71,346.189","7,443.934",0.240,"24,206.259","5,250.306","18,955.953",322.005,78.530,"8,199.753","12,618.726",-,"-2,327.778",118.971,"9,703.383","4,857.489",...,145.094,"4,711.738",120.443,33.492,726.629,140.793,"3,978.480",-,-,-,-
1990M05,"120,093.725","7,411.350",0.336,"34,889.941","23,136.012","11,753.929",435.513,94.962,"9,984.020","11,197.708",-,"22,412.346",527.957,"2,975.001","5,102.843",...,118.320,"4,984.077","17,152.379",33.093,671.483,"1,911.591","4,163.290",-,-,-,-
1990M06,"60,392.686","7,265.299",6.938,"16,477.620","5,654.531","10,823.089",427.777,110.248,"5,470.532","9,637.664",-,"-3,931.327",180.591,431.365,"8,638.693",...,105.797,"8,532.377","5,631.513",54.707,635.324,"1,006.052","7,184.743",-,-,-,-
1990M07,"89,756.226","7,699.737",0.095,"28,511.036","22,411.311","6,099.725",265.955,148.835,"7,204.848","7,362.296",-,"25,652.631",513.015,297.264,"6,365.764",...,-6.121,"6,370.382",340.713,35.612,632.892,168.196,"4,557.337",-,-,-,-
1990M08,"45,207.742","6,439.526",0.296,"11,855.278","5,300.201","6,555.077",285.659,164.147,"8,703.713","6,199.907",-,"-3,281.302",127.484,262.762,"8,802.323",...,78.700,"8,722.695",145.437,50.470,600.279,148.445,"4,703.318",-,-,-,-
1990M09,"57,526.017","5,267.463",0.152,"6,327.951","1,884.859","4,443.092",195.833,122.979,"6,873.244","2,951.409",-,"22,953.977",521.147,168.992,"6,843.131",...,54.635,"6,788.179",131.589,33.024,467.454,123.988,"4,543.684",-,-,-,-
1990M10,"35,443.292","5,916.651",0.552,"13,166.804","6,568.313","6,598.491",339.553,105.280,"5,562.904","3,318.600",-,"-3,881.373",102.047,371.701,"5,335.711",...,44.563,"5,290.884",102.125,37.259,477.709,120.521,"4,367.248",-,-,-,-
1990M11,"66,145.094","6,711.316",0.296,"8,883.553","1,000.448","7,883.105",281.958,101.927,"6,461.753","7,674.671",-,"23,854.553",522.300,429.698,"5,781.765",...,"1,838.134","3,943.475",111.971,34.112,614.146,136.223,"4,544.852",-,-,-,-
1990M12,"57,121.744","6,149.174",3.987,"9,028.440",339.029,"8,689.411",248.796,93.005,"6,331.745","7,636.007",-,"-3,908.984",114.738,102.675,"26,246.814",...,"21,549.629","4,696.975",83.519,35.400,572.999,128.100,"4,255.329",-,-,-,-
1991M01,"79,834.086","7,031.760",2.294,"21,350.640","9,187.657","12,162.983",296.835,104.476,"6,262.946","4,630.206",-,"25,505.062",522.368,620.346,"7,975.858",...,"2,163.997","5,811.670",71.313,37.185,766.251,165.676,"4,490.870",-,-,-,-
1991M02,"38,886.108","5,735.966",0.126,"9,880.005",95.871,"9,784.134",181.259,113.108,"6,790.456","5,718.762",-,"-3,627.949",99.600,453.769,"8,766.256",...,825.980,"7,940.183",49.259,39.261,507.616,117.910,"4,060.704",-,-,-,-
1991M03,"73,564.428","6,579.604",0.201,"18,972.010","5,955.725","13,016.285",254.992,86.294,"5,100.891","6,543.074",-,"23,101.510",489.472,712.473,"6,766.656",...,217.774,"6,548.780",69.570,43.157,644.251,137.275,"4,062.998",-,-,-,-
1991M04,"68,625.746","6,862.544",2.885,"24,608.409","11,170.604","13,437.805",581.923,99.262,"6,108.208","9,596.616",-,"-2,799.006",120.519,"11,358.513","6,877.951",...,206.963,"6,670.829",124.910,41.695,738.770,166.774,"4,135.773",-,-,-,-
1991M05,"118,899.782","7,592.645",5.850,"26,345.293","13,522.259","12,823.034",494.655,126.746,"9,804.354","10,080.099",-,"24,769.893",568.050,"3,486.377","8,733.718",...,154.165,"8,579.360","19,078.220",47.786,987.272,"2,279.668","4,499.156",-,-,-,-
1991M06,"77,610.323","7,282.909",0.443,"14,813.345","5,557.323","9,256.022","1,582.332",219.885,"10,618.083","5,293.316",-,"-5,894.431",299.839,401.830,"23,127.997",...,199.414,"22,928.349","5,735.230",46.066,"1,057.275","1,134.920","11,891.284",-,-,-,-
1991M07,"102,497.936","7,725.233",0.709,"29,627.567","23,285.946","6,341.621",501.202,272.981,"7,826.336","3,418.083",-,"31,029.726",607.119,356.332,"14,892.882",...,88.540,"14,804.080",287.622,42.709,"1,005.695",261.840,"4,641.900",-,-,-,-
1991M08,"54,617.045","7,003.702",5.819,"12,671.175","6,187.592","6,483.583",449.602,430.303,"10,031.985","3,732.207",-,"-3,953.599",195.901,294.597,"17,365.898",...,90.510,"17,275.117",155.880,49.386,953.584,238.635,"4,991.970",-,-,-,-
1991M09,"77,258.904","6,541.835",0.092,"12,632.206","9,133.545","3,498.661",464.486,250.361,"8,691.094","2,629.066",-,"26,524.513",604.134,225.299,"12,915.480",...,88.652,"12,826.682",128.585,45.948,727.358,166.497,"4,711.950",-,-,-,-
1991M10,"40,098.787","7,261.927",0.112,"6,951.240","1,149.488","5,801.752",551.745,291.545,"9,016.732","2,119.227",-,"-4,373.277",147.764,404.131,"11,908.936",...,61.292,"11,847.537",113.067,44.472,712.487,172.399,"4,776.280",-,-,-,-
1991M11,"74,790.006","7,432.847",0.806,"7,907.554","1,007.307","6,900.247",526.689,410.642,"8,122.710","3,184.716",-,"27,459.872",599.411,447.734,"13,215.204",...,"2,210.615","11,004.486",112.708,48.120,762.348,191.535,"4,367.110",-,-,-,-
1991M12,"68,731.960","7,070.117",0.186,"9,257.319",462.177,"8,795.142",497.255,220.153,"8,628.818","2,888.645",-,"-4,291.373",173.528,104.842,"38,451.954",...,"24,404.838","14,047.054",99.071,45.671,801.863,185.241,"4,598.670",-,-,-,-
1992M01,"101,226.021","8,318.736",0.481,"23,868.009","8,832.705","15,035.304",523.197,192.405,"8,140.379","5,871.873",-,"28,830.825",634.005,815.954,"17,538.226",...,"3,018.528","14,519.566",66.183,52.506,860.479,195.453,"5,317.310",-,-,-,-
1992M02,"47,021.839","5,743.792",6.202,"13,437.311",698.701,"12,738.610",442.979,181.420,"9,181.292","4,377.383",-,"-3,572.688",155.191,464.948,"11,930.841",...,297.285,"11,633.499",54.631,48.027,606.838,144.022,"3,819.650",-,-,-,-
1992M03,"96,754.248","7,137.312",0.527,"26,841.945","13,660.085","13,181.860",699.083,258.150,"8,948.221","3,703.431",-,"26,308.168",583.359,"1,098.221","15,577.552",...,232.085,"15,345.396",80.582,53.981,824.937,190.019,"4,448.760",-,-,-,-
1992M04,"79,585.825","8,007.846",0.048,"22,148.502","8,011.944","14,136.558",725.548,"2,121.345","10,410.339","2,286.361",-,"-2,592.524",200.146,"13,136.121","17,240.971",...,147.400,"17,093.463",185.477,55.308,956.592,218.885,"4,484.860",-,-,-,-
1992M05,"131,573.739","7,592.899",0.171,"27,095.989","13,966.281","13,129.708",833.252,378.039,"10,258.053","3,375.082",-,"28,918.816",723.872,"3,519.714","22,341.908",...,226.869,"22,114.902","18,502.555",57.862,991.834,"2,137.803","4,845.890",-,-,-,-
1992M06,"93,467.571","8,593.037",0.476,"23,711.643","10,790.444","12,921.199","1,297.548",354.246,"14,214.353","4,730.184",-,"-3,280.934",403.812,480.773,"24,265.263",...,327.316,"23,937.845","8,514.385",57.834,978.042,"1,637.834","7,509.075",-,-,-,-
1992M07,"122,518.514","8,477.671",3.607,"30,476.925","23,983.462","6,493.463",742.948,710.278,"10,561.227","3,272.907",-,"32,477.736",653.921,454.517,"27,453.908",...,146.293,"27,307.501",361.431,61.849,"1,038.479",287.881,"5,483.229",-,-,-,-
1992M08,"62,926.130","7,311.079",2.668,"14,124.821","8,984.362","5,140.459",882.061,418.071,"10,713.879","2,726.835",-,"-4,293.272",212.474,298.146,"23,495.747",...,85.627,"23,410.026",196.442,61.735,944.256,246.830,"5,584.358",-,-,-,-
1992M09,"94,069.763","7,401.301",0.063,"16,773.766","9,944.277","6,829.489",559.670,361.882,"10,206.810","2,137.645",-,"30,795.207",603.162,276.361,"18,519.512",...,156.883,"18,362.562",143.231,61.939,704.797,190.103,"5,334.314",-,-,-,-
1992M10,"44,543.673","8,048.574",0.178,"7,585.829",960.173,"6,625.656",665.630,381.282,"11,761.411","2,121.241",-,"-4,468.312",182.450,495.410,"11,380.632",...,95.190,"11,285.417",99.285,63.295,739.060,199.486,"5,288.222",-,-,-,-
1992M11,"81,976.737","8,039.902",0.169,"9,036.004","1,200.234","7,835.770",741.426,243.384,"10,736.897","1,169.961",-,"31,863.227",717.509,502.633,"12,792.254",...,"2,669.015","10,123.220",86.977,60.837,747.441,197.319,"5,040.797",-,-,-,-
1992M12,"72,411.054","8,384.448",0.300,"10,244.104",643.220,"9,600.884",521.430,230.227,"10,610.146","1,327.362",-,"-3,725.004",194.897,166.201,"38,222.641",...,"27,006.482","11,216.143",86.471,64.647,984.146,237.338,"4,861.700",-,-,-,-
1993M01,"86,630.300","6,738.963",0.792,"15,300.622","1,025.928","14,274.694",449.659,308.281,"9,633.148",969.445,-,"32,000.389",696.392,796.444,"13,717.744",...,"3,313.298","10,403.775",66.786,60.382,754.799,201.542,"4,934.912",-,-,-,-
1993M02,"61,486.591","7,802.022",5.659,"23,016.099","8,358.126","14,657.973",804.198,352.321,"10,762.686","2,368.803",-,"-3,095.829",167.275,651.513,"12,832.319",...,771.664,"12,060.640",59.820,75.860,904.042,234.275,"4,545.528",-,-,-,-
1993M03,"110,996.815","9,757.072",0.153,"31,605.721","16,188.025","15,417.696",729.624,283.360,"11,875.373","4,974.918",-,"30,624.923",676.963,989.923,"13,495.684",...,245.176,"13,250.505",60.802,78.461,986.893,256.702,"4,600.243",-,-,-,-
1993M04,"84,293.811","9,461.816",0.365,"24,291.012","9,405.419","14,885.593",580.998,303.000,"13,293.150","3,419.420",-,"-2,967.475",215.646,"15,008.969","14,154.239",...,210.359,"13,943.873",171.750,71.020,983.608,264.090,"5,042.203",-,-,-,-
1993M05,"147,525.044","9,350.859",0.362,"36,875.911","19,454.774","17,421.137",987.781,324.423,"12,360.662","2,190.399",-,"33,885.209",766.182,"4,091.620","16,878.597",...,285.931,"16,592.658","20,732.771",76.155,"1,050.194","2,575.877","5,378.042",-,-,-,-
1993M06,"76,117.754","9,154.597",0.516,"18,287.427","6,546.889","11,740.538","1,269.485",326.204,"13,983.590","1,247.719",-,"-4,124.205",395.634,737.793,"19,095.922",...,222.359,"18,873.503","7,178.129",85.727,"1,111.634","1,351.666","6,015.916",-,-,-,-
1993M07,"115,685.434","8,372.326",0.774,"29,276.261","27,532.574","1,743.687",988.517,435.563,"10,881.197","1,220.795",-,"36,420.372",698.631,500.900,"18,821.600",...,189.665,"18,631.929",971.017,73.681,"1,196.836",493.701,"5,333.263",-,-,-,-
1993M08,"66,203.443","8,120.531",4.679,"17,572.189","8,868.832","8,703.357",736.227,496.690,"12,575.957","1,192.932",-,"-3,165.947",278.541,369.191,"20,717.534",...,113.702,"20,603.796",304.644,85.983,"1,085.663",273.369,"5,555.260",-,-,-,-
1993M09,"95,023.921","7,527.178",0.194,"13,536.529","5,805.238","7,731.291","1,237.500",432.487,"10,666.164",998.828,-,"34,521.932",718.007,270.197,"18,400.983",...,107.321,"18,293.656",162.888,82.740,943.697,250.950,"5,273.647",-,-,-,-
1993M10,"58,004.687","7,996.704",0.267,"19,131.410","9,083.271","10,048.139",945.266,429.818,"11,353.291","1,531.384",-,"-3,626.961",200.554,514.213,"12,885.858",...,77.250,"12,808.475",110.667,83.599,"1,067.177",265.174,"5,116.266",-,-,-,-
1993M11,"90,194.666","7,797.474",0.049,"10,026.554",664.287,"9,362.267","1,083.319",471.387,"11,224.607","2,222.219",-,"36,398.457",747.976,543.397,"13,229.810",...,"2,546.496","10,683.077",86.928,81.517,"1,006.165",242.793,"5,032.014",-,-,-,-
1993M12,"82,274.038","9,507.440",0.212,"12,806.847","1,712.771","11,094.076",882.407,466.422,"10,408.647","5,610.642",-,"-3,879.100",242.837,135.957,"39,950.188",...,"27,235.330","12,714.855",115.724,84.950,"1,430.582",327.795,"4,182.488",-,-,-,-
1994M01,"114,181.856","8,872.215",1.366,"25,058.921","9,324.939","15,733.982",900.920,491.242,"11,221.239","6,462.326",-,"37,278.015",798.228,815.766,"14,787.680",...,"3,419.979","11,367.702",74.898,67.826,"1,284.451",287.436,"5,779.327",-,-,-,-
1994M02,"49,368.235","6,986.675",-,"13,481.254",341.273,"13,139.981","1,069.817",330.407,"13,039.765","3,581.087",-,"-4,321.470",200.646,565.914,"9,164.658",...,767.178,"8,397.480",44.938,77.932,886.707,208.506,"4,051.399",-,-,-,-
1994M03,"120,753.419","9,759.988",5.251,"38,238.217","18,587.872","19,650.345","1,445.404",577.806,"10,164.744","3,631.965",-,"35,280.626",742.110,891.781,"13,001.065",...,298.122,"12,702.940",65.540,91.595,"1,273.974",302.749,"5,280.604",-,-,-,-
1994M04,"86,528.445","9,440.561",0.220,"26,829.903","9,456.091","17,373.812","1,165.866",442.265,"12,397.617","4,091.732",-,"-2,844.183",257.753,"16,618.060","11,305.431",...,154.391,"11,151.038",184.088,82.185,"1,057.469",244.061,"5,255.417",-,-,-,-
1994M05,"157,452.258","8,917.432",0.182,"41,267.885","19,038.646","22,229.239","1,687.765",668.956,"13,801.840","4,511.160",-,"36,258.804",872.219,"4,576.563","14,433.120",...,161.770,"14,271.350","21,375.650",86.613,"1,278.551","2,128.544","5,586.974",-,-,-,-
1994M06,"91,810.658","9,642.174",0.725,"18,794.171","4,860.730","13,933.441","1,295.787",610.455,"16,056.379","4,367.370",-,"-2,225.535",420.093,"1,285.259","19,681.210",...,200.717,"19,480.492","9,205.970",87.434,"1,640.309","2,692.342","8,256.515",-,-,-,-
1994M07,"119,121.247","9,083.947",2.969,"26,174.286","23,574.603","2,599.683","1,366.564",462.224,"11,968.780","6,076.397",-,"39,175.104",753.611,425.693,"15,792.689",...,107.628,"15,685.060",751.544,88.680,"1,502.921",504.053,"4,991.785",-,-,-,-
1994M08,"86,772.346","9,006.862",2.254,"27,827.705","20,129.842","7,697.863","1,164.273",506.933,"14,927.385","7,357.021",-,"-2,270.282",300.066,412.229,"19,438.262",...,287.256,"19,151.003",247.334,96.050,"1,572.658",448.841,"5,734.755",-,-,-,-
1994M09,"115,461.878","8,185.984",0.176,"25,617.145","15,442.108","10,175.037","1,358.324",478.479,"10,703.003","4,669.564",-,"37,111.112",839.954,315.805,"18,599.290",...,98.572,"18,500.718",165.992,92.781,"1,405.613",389.267,"5,529.389",-,-,-,-
1994M10,"55,038.284","8,205.654",0.115,"13,484.027","1,938.146","11,545.881","1,288.368",526.855,"11,964.194","4,926.034",-,"-3,818.727",218.285,503.332,"11,156.484",...,112.619,"11,043.865",109.969,94.044,"1,370.670",368.079,"4,640.901",-,-,-,-
1994M11,"101,200.533","9,575.400",0.333,"10,932.369",629.846,"10,302.523","1,561.347",474.261,"13,227.309","2,779.402",-,"38,998.813",822.429,602.587,"15,176.317",...,"3,035.523","12,140.794",101.789,96.213,"1,572.608",404.978,"4,874.378",-,-,-,-
1994M12,"83,831.165","9,644.941",0.370,"14,145.753","1,431.616","12,714.137","1,458.296",536.248,"10,349.811","5,898.496",-,"-3,616.853",288.919,164.945,"38,133.680",...,"27,085.263","11,048.415",85.117,97.078,"1,550.723",403.959,"4,689.682",-,-,-,-
1995M01,"108,041.110","8,971.382",0.998,"21,170.129","3,942.537","17,227.592","1,245.371",331.612,"10,157.870","3,672.935",-,"40,186.850",895.651,934.832,"12,683.541",...,"3,529.346","9,154.195",66.456,102.993,"1,280.626",350.842,"5,989.022",-,-,-,-
